-2.605208931914900199e-03,1.068329418621368765e+00,-8.509006110283431346e-01,6.544553506240011753e-01,-6.633349392264600332e-03
-2.602473106515300165e-03,-5.919180583643963711e-01,6.794247132066090489e-02,-8.135032951174603344e-01,-3.951766588124500275e-03
5.996434197273479982e-02,1.081068845974491044e+00,1.131879826637973013e-01,-1.201894154070743514e+00,-1.878062934743000021e-03
-2.504373639680400072e-03,2.372973324407252893e-01,3.402068789465190757e-01,1.045695941177905014e-01,-2.512007789544499787e-03
-4.228112359456469987e-02,-1.450711234443672892e-01,3.424957638112149927e-01,-2.672731769241690758e-01,-8.922537837048000273e-04
-2.435650255012399793e-03,7.154866265008517079e-01,-1.034246204521706014e-01,-4.910013368877315099e-01,-4.396050644133699808e-03
-2.600313244814000165e-03,-1.646107403482156006e-01,-5.860749670096964126e-01,6.391206199606378924e+00,-4.639474465659599624e-03
-2.619311462940400025e-03,5.735209293803377184e-01,-5.862865778601100350e-03,-1.134408683789329020e+00,-4.890758182908800343e-03
-4.924102684098300223e-03,1.187001817736974107e+00,2.213633630599227131e-01,-8.361815877185170554e-02,-2.735435454845900130e-03
-1.226175910990499971e-03,1.722931793162852054e+00,1.395480753300694099e-01,-6.330766415320567830e-01,-3.124821769750299807e-03
-3.980183737976000064e-04,9.715821619134635823e-01,7.086767279262000396e-02,-3.844704253183883758e-01,-3.909298645217999975e-03
-7.020105345922999888e-04,1.492505199057267307e+00,-5.540306946222999527e-04,-1.046281681905857130e+00,-4.421418792801399926e-03
-2.782614040133900204e-03,-1.658849290787639763e+00,-2.189301842228802975e-01,-1.225929415476040951e+00,-1.760018023731759959e-02
-3.115696152425100150e-03,-1.239825768499901670e+00,1.502599173555216050e-01,-8.191677856002148594e-01,-1.762280375989299991e-03
-7.700836222819000196e-04,-1.165716129565699921e+00,9.279585744640529710e-02,-8.976225130557826670e-01,-2.864418127451699887e-03
-2.570339765160300181e-03,-4.124283895722409832e-01,1.027616956593271069e-01,-3.500693921629374206e-01,8.542345451775709697e-02
-3.155745775662700033e-03,-3.929364488803439859e-02,2.042496136495222103e-01,-3.756077168271735878e-01,-3.330943986961599958e-03
-2.595597299797899882e-03,4.263270155113509929e-01,-3.121728973013783159e-01,3.831633655279516937e+00,-5.849993340692600380e-03
-2.396927237610600118e-03,-8.176407632715581020e-01,4.678521691887659734e-02,-6.116740859969187483e-01,-4.756019831667700204e-03
8.076936769415688389e+00,-1.444268850041047214e+00,6.066273429409930334e-02,-1.204502106219746294e+00,-1.022304113457098929e+00
-7.798042491300899957e-03,-8.412941606515814685e-01,1.660799876481124093e-01,-1.036210369361383055e-01,6.939294575232000202e-04
-4.520216236808600151e-03,9.512167576453391948e-01,1.077060860553514937e-01,-5.375104664864551740e-01,-3.077143263979000183e-03
-1.324403690712100054e-02,-1.435583877620945525e+00,1.252206244192380913e-01,-6.598200923493923176e-01,-1.439061077290100044e-03
-9.899117345719800690e-03,1.572239576150041174e+00,2.967371623731362984e-01,-1.340164077343644899e-01,-2.406608635256300005e-03
-3.654350145500100035e-03,2.951088337939868911e-01,2.717794436627254950e-01,1.154643046771791193e+00,-2.009194974077900108e-03
-1.605247880266800001e-02,1.446742380886466561e+00,3.553466118015363162e-01,2.024382449065488476e+00,-2.749633521868400082e-03
-2.617360572005400076e-03,-4.154725645516558208e-01,-1.834491588115020888e-01,-4.051127250801775936e-01,-8.400583369891100050e-03
-1.361576412501300020e-03,-2.220383643852076039e-01,1.590076115003228874e-01,-9.284038264858450462e-02,-2.400745715655700201e-03
-8.026929686413799420e-03,-2.576803771153030054e-02,9.141437917792506473e-01,2.447175714820668091e+00,-3.050615566772300110e-03
-2.305003845560750150e-02,7.886328956808404955e-01,1.884140343763192893e-01,-5.628954053533370416e-01,-2.649591231083900031e-03
-2.751521173944300198e-03,-1.039190177303239704e+00,4.314113945842539682e-02,7.544532168995479737e-02,-4.974446926545099748e-03
-2.607436303113200207e-03,3.106823248868466059e-01,-1.573629233617926115e-01,2.708307152611634794e-01,-5.155245893415700068e-03
-2.612123513673399872e-03,-2.813932208453305162e+00,-1.590142571065484012e-01,-1.605809945779074432e+00,-5.756312058776700061e-03
-8.223770246435399903e-03,-3.088105363281744009e-01,2.730541992874409019e-01,2.841955007148057044e-01,-2.488731906008800204e-03
-2.857519581409000142e-03,1.045219982005817894e+00,4.778282115549940118e-02,-2.777253712693357746e-01,-5.858807035627499812e-03
-1.974060789180599913e-03,-7.927031009044731569e-01,3.343879952100783925e-01,6.691360433267599939e-02,5.406521254066000079e-03
-3.222709023175999998e-03,-3.375671057860279989e-02,8.706353783635630006e-02,-4.225211708294278057e-01,-3.664395802182700019e-03
-2.192994105212100076e-03,-1.030280559769928717e+00,-1.301343252411339968e-01,-1.059431243680880597e+00,-1.022696759249049937e-02
-3.150786177374800216e-03,-5.920353268851937800e-01,1.019690073589950979e-01,4.677471362419370893e-01,-3.265418785959399960e-03
-1.028053820006540053e-02,3.988170803651152063e-01,5.461406354927689916e-02,-8.232872774281863038e-01,-4.557372674074799956e-03
-1.190508495408302975e-01,-6.035714716170725858e-01,8.162520164886549745e-02,-1.106181216103296228e+00,-2.726871650205900041e-03
-5.622651698200500231e-03,2.587610498025914030e-01,3.452013588121604082e-01,1.723998995199562012e+00,-2.564700638207699848e-03
-3.743328113385800075e-03,1.375498223420033916e+00,1.501931309277712012e-01,3.431106203958353973e-01,-2.792620969668100153e-03
-2.801794320359940124e-02,-8.272651358899371088e-01,2.910366665143983012e-01,-5.509496443895465223e-01,-1.714500680133300035e-03
1.913059051483899983e-03,-1.197109948440163024e-01,3.592634794189327185e-01,6.750442067263190404e-02,-1.118273336054399943e-03
-2.162586218506300055e-03,6.010681392221950414e-01,-2.487513074465473872e-01,1.821473505604140897e+00,-4.958026648558100380e-03
-3.239625539075000125e-04,-6.153240385174272298e-01,2.235433046263289938e-02,-9.730742137609109665e-01,-4.980930823873799644e-03
-1.169163928986939952e-02,-5.043749503227156206e-01,1.309159334057783952e-01,-1.272640832327892046e-01,9.274563100301840002e-02
-2.855785456133600082e-03,-7.954914227977394336e-01,1.693045476257971915e-01,4.769356025608809807e-02,-2.419717711935599931e-03
-4.103150437425100334e-03,9.130823041341563640e-01,4.861868827782600370e-03,6.157850505679526298e-01,-4.307572145276599741e-03
-2.615427022323200176e-03,1.505417894376104015e-01,-2.126066111073618980e-01,-6.961440226953670152e-01,-2.275956334617250040e-02
-2.579634676636999822e-03,-1.069142053399128489e+00,9.482413965724910410e-02,-4.542067549412510119e-01,-3.315362661814300060e-03
-1.430750669740900056e-03,4.989806380577997968e-01,-1.715889527518787983e-01,-2.351474768081167899e-01,-5.937335922895400041e-03
-2.566741455213700056e-03,-4.723361427093418774e-01,1.997194702996457905e-01,-2.009417967875976874e-01,-2.487829607810499843e-03
1.115892079473199995e-02,1.372322576748117529e+00,-3.376435955755153762e-01,5.704004679234547792e-01,-2.374793338468629902e-02
-1.440617842558499905e-03,8.002432748659893402e-01,-4.383348853437199835e-03,3.352581752327091769e-01,-4.695435987189099970e-03
-2.684731338958499820e-03,-1.513922434949599660e+00,-7.431090453649970284e-02,-1.458270445366222745e+00,-5.124166684363900062e-03
-5.292231468207299859e-03,1.490156392846183397e+00,3.267714951865361983e-01,2.173847891849886027e-01,-2.943242494197500191e-03
1.929281793436199910e-03,-1.269488633701886915e+00,2.149936331090726016e-01,-3.553254637107716163e-01,-5.084419916729000398e-04
-2.605580563632099896e-03,-6.991508053277040169e-02,9.197344720767300363e-02,4.681843883505217851e-01,-3.674536745853899857e-03
-3.605451354065845049e-01,4.543247990742422249e-01,1.885996721332819925e-01,3.769846125264034731e-01,1.493038155117731414e+01
-2.728431295900999795e-03,-6.175238049527810302e-01,1.437694275172576863e-01,-3.911793171592978791e-01,-2.438678638766999911e-03
-2.640009973558100041e-03,-7.998275276092446928e-01,1.516194066461533096e-01,-7.666799865198000233e-04,-2.815029265985299900e-03
-2.605759273912400167e-03,4.039046754860499758e-03,1.777542108804462118e-01,-1.602045059817852890e-01,-2.164958716052899947e-03
-2.156074578096800042e-03,9.123226946813828286e-01,3.066999677195670140e-02,1.164728562556101993e-01,-4.325473781078900161e-03
-2.726376357449599840e-03,1.619014525586611519e+00,-1.149093144612239048e-01,-1.082909237987210033e-01,-4.604896891288800392e-03
-2.531200557692299836e-03,1.094502907450032314e+00,-8.676504628802429731e-02,2.283298364637345035e+00,-5.333367644815199815e-03
-2.861395351399799968e-03,5.027911001081282194e-01,8.767978784598939868e-02,-8.696312916468890153e-02,-3.764005764136099837e-03
-1.286156690698369957e-02,-1.152968121202739837e+00,6.902956997908610282e-02,-7.188734768333266967e-01,-3.923552931610199863e-03
-3.594600859132799937e-03,1.189166912276257815e+00,9.348390163678259313e-02,-5.520616600970364996e-01,-3.662327301240199829e-03
-2.600678286855099934e-03,-8.691609525448766860e-01,3.885546362036459977e-02,-2.240869839183715073e-01,-4.381742713401800410e-03
-2.784122729123600024e-03,-7.910028854385241504e-01,1.541368987111116085e-01,-2.545293307839008867e-01,-2.962212201576100087e-03
5.136806485421999526e-04,7.346294171334812884e-01,1.706359982279795906e-01,1.576768905306681068e-01,-3.452776063016200180e-03
-2.430734009856399917e-03,4.419392448493639908e-02,-9.805109923884759715e-02,2.136004040287377670e+00,-6.548352788681199681e-03
-2.662144357245099791e-03,2.395969751258275049e-01,2.129839835957801075e-01,-8.920876703669100571e-02,-2.346153044676399860e-03
7.177846046640999969e-03,8.012703901621502922e-01,-8.645887544690873394e-01,2.436687717489269961e-02,-6.869058671699300282e-03
-2.489460162311100087e-03,1.331743669754993808e+00,6.294668337883320419e-02,-3.806207517850109245e-01,-3.959897200428300242e-03
-3.801534028257900003e-03,-3.921919546971369686e-02,2.017334106794994864e-01,-2.964646032931477215e-01,-3.455402502388300011e-03
-3.498045618472109958e-02,6.326060448551932280e-01,4.086754616663398898e-01,1.083935709072959774e+00,-2.517608814614700086e-03
-2.549729686260999995e-03,1.069649594445840401e+00,-2.713003145419681239e-01,2.229301008138313556e+00,-8.107934500483500798e-03
-2.147724764895199857e-03,-6.329845047070552511e-01,8.478979450856019562e-02,-1.078029732433014365e+00,-3.463786808826199975e-03
-3.521953222050649979e-01,1.506534153866571302e+00,1.165490221255268966e-01,-1.008217030796586949e-01,5.988538119176720076e-02
-2.696445355194500119e-03,1.358421705958550607e+00,2.569582548391788901e-01,7.382101236641414044e-01,-2.131287192999600181e-03
-3.779146470951200067e-03,-1.574156262439601495e+00,1.283152784768908927e-01,-9.131543590045172465e-01,-2.538400360700699895e-03
3.207375474609600041e-03,1.183983642060442376e+00,4.818097443212489978e-02,-3.515983603442027761e-01,-3.983494031793799982e-03
-2.699107237492399947e-03,9.206625188198247489e-01,9.277143430539090685e-02,6.176036220962479728e-01,-3.635383257527399856e-03
-3.980756730159540346e-02,5.717763733257178460e-01,1.585881029974247070e-01,-8.419596053724153206e-01,-3.065280830982699840e-03
-4.494221698928899632e-03,6.248690088072341720e-01,4.062689748659533140e-01,2.264678735763279993e-01,-2.437229980920299806e-03
-3.583233667951899858e-03,-3.005604721122617229e-01,1.158318425055469003e-01,-1.084319817740704739e+00,-3.096736075833799850e-03
-3.075100279725699950e-03,-5.594479442205032571e-01,1.458464421646397113e-01,-1.204730027591761066e-01,-2.664611667961099949e-03
-4.745982006425599788e-03,-1.477791675165945007e+00,1.877428456248229904e-01,-5.049372690321159984e-01,-2.838210480210599882e-03
-2.562258741376500105e-03,-3.604376257129764949e-01,-5.839669999019479751e-02,5.144718980522641205e-01,-5.659120286881499581e-03
-2.540035925970999912e-03,8.058878403815489255e-01,-8.148956306922529313e-02,1.163008778681225985e-01,-4.441086566290999675e-03
-2.522688595106899884e-03,-8.154071895473642417e-01,-1.251631417611390074e+00,-1.485760657069429280e+00,-4.096064144634200405e-03
-2.710327028024800151e-03,2.079757096737200051e-01,5.965345894395539944e-02,-3.902214070097084764e-01,-3.973486427885099780e-03
-2.558651760803499955e-03,1.043051160414648626e+00,-6.368689979161653580e-01,3.349857398865194291e+00,-9.423347497817700577e-03
-3.832297410645199836e-03,9.831090778837308086e-01,2.987800316593868244e-01,2.763069038641701725e-01,-3.371960082766300125e-03
-8.263195584573900659e-03,1.365871810957350441e+00,3.291385394620705007e-01,1.931227726368728304e+00,-2.311980574386599853e-03
-3.969085336212999950e-04,1.421637296226941904e+00,1.873674716582232058e-01,-1.200752846794744949e-01,-3.589724062118400134e-03
-2.574831149623900157e-03,1.516936248105524410e+00,1.432635453150087057e-01,9.669023532245130115e-01,-3.256717867553800185e-03
-2.622961796645300117e-03,2.131561513155091903e-01,-4.475212056286700241e-02,3.495570801714731890e-01,-4.225629534963900279e-03
-4.989574583874700417e-03,-1.122623598595872352e+00,1.500572258745890009e-01,8.695209436703439654e-02,-1.905575333236299946e-03
-2.365192745068999888e-03,8.562765435732638819e-01,-2.423402233978418918e-01,-1.407081535344870959e-01,-4.299610982845899869e-03
6.628067516085999530e-04,1.239000757743315084e+00,-2.256924225124620070e-02,4.803034309020206005e-01,-4.577417856024599586e-03
-2.604508674787400172e-03,8.347674110830226590e-01,6.902956997908610282e-02,-3.428532466327273154e-01,-3.923552931610199863e-03
-4.036152507406299585e-03,1.693738496516106640e+00,4.298397573080194878e-01,6.042233769162549395e-01,-2.897197294761700084e-03
-2.730052703033599825e-03,-2.327746663453320042e-02,9.590856670366350312e-02,3.222943018190636000e-01,-3.548649409248000146e-03
-2.540616857938300145e-03,-1.124829643356951125e+00,-3.477883008238151774e-01,4.079727308088668125e-01,-8.517701813210799833e-03
-1.032604300948999996e-04,-1.868802356676972698e+00,-3.058297552090900595e+00,-1.571684196459979921e+00,-1.955109727486040172e-02
-2.887043064224399831e-03,4.301412873135160853e-01,-3.758915553792199771e-02,-8.203271559933441592e-01,-6.280127981189599987e-03
-1.390192068351280008e-02,3.428100942693135811e-01,1.936523463688988866e-01,4.275164312075010326e-02,-3.015218653419499996e-03
1.176289916309800022e-03,8.128540790767633251e-01,2.056768883440789897e-01,7.593729985028420393e-02,-2.805068028456900002e-03
-3.448856300353600208e-03,-1.592149674672242110e+00,1.484747754468480896e-01,-8.333650413106291621e-01,-1.425387799022699966e-03
-1.426319979662000071e-03,1.378930365482013309e+00,-4.135283006201539990e-02,2.644921292737448804e-01,-4.579223643487199610e-03
-6.589123922046050130e-02,1.320687031429086833e+00,2.964390884611665111e-01,5.447899311373529674e-01,-2.496039082320000019e-03
-2.345267645653500120e-03,-4.182053165676167250e-01,-1.308215218417644876e-01,2.641652461857110779e-01,-5.523750074072199777e-03
-2.619053932953310099e-02,-1.017558502438831169e+00,7.459376835462269706e-02,-8.726546763218450131e-01,1.015585653081000061e-04
-2.619406839830500187e-03,-8.865739445225848669e-01,4.799540565870322739e-01,5.040631327063700012e-02,2.639446283045400205e-03
1.101887271364600024e-03,1.362404506891895517e+00,2.879292705107293071e-01,7.687742462697984003e-01,9.837508750896149790e-02
-2.661372671497499922e-03,-3.004627075469861186e-01,1.460027097663599005e-01,-1.936891989512876111e-01,-2.866000484498800079e-03
-1.749864402937899906e-03,3.604175982456453986e-01,1.948159700935875871e-01,-3.183465584356496847e-01,-2.888181400886200186e-03
-2.612687104387999802e-03,5.929832073527777636e-01,2.154703951120572891e-01,6.312241409076839449e-02,-2.323379981775499856e-03
-3.363017099216499863e-03,-2.914681920933090975e-01,-5.017498916543532417e-01,2.030594959605266925e-01,-6.873697509581700414e-03
-5.733410279546500080e-03,6.145934667650987393e-01,3.091707381756578221e-01,2.661176570330300167e-02,-2.887441453968500084e-03
-3.143416999632910047e-02,-6.003802851842771071e-01,3.803983999090325141e-01,9.342557210575999638e-02,-3.134037226887900068e-03
-1.792775332880099928e-03,1.453742448491855299e+00,-2.709398035511269009e-01,9.130941063156019499e-01,-4.336555368516700412e-03
-2.478353089921600094e-03,-6.856607082710627354e-01,-1.514537627713449970e-02,-9.961078116898780532e-02,-5.751437699396000185e-03
-2.426580779821599886e-03,-7.765636393860688713e-01,7.027676286199499578e-02,-9.965733411716119761e-02,-3.902429108568499904e-03
-8.297470570644099180e-03,1.449551837493603834e+00,-1.567676758846540952e-01,5.052322143228141771e-01,-4.624930424674700107e-03
-2.654887042967199982e-03,-2.840539568742773135e-01,2.651212102107226021e-01,-3.463124734047861031e-01,-2.671394640844199867e-03
-2.392921408224200214e-03,1.742754601629440958e-01,5.954820866538244051e-01,7.701302826513782840e-01,-5.629583685698000186e-04
-2.643788641203999833e-03,-2.834836949010239859e-01,3.275092384719857086e-01,-4.350253467878507085e-01,-1.214795713775800035e-03
-2.959165334432300141e-03,4.444313031064290875e-01,1.118120713996160059e-01,-4.158320881845445904e-01,-3.231013535578100126e-03
-2.589328436926999905e-03,6.946263804101425743e-01,-1.433276446225393019e-01,3.060457922482925586e+00,-5.473312487670099757e-03
-1.670077299012300009e-03,1.092720098070756096e+00,-2.469736044913700967e-01,1.987658212824692017e+00,-5.326948786435600422e-03
-2.042498043178100214e-03,3.983878891484458062e-01,-1.609047072674812950e-01,-7.027089179408881892e-01,-5.882917130061299932e-03
-2.839952892368300102e-03,1.581858262811113525e+00,1.131127241333083067e-01,1.129562074861927945e+00,-1.813468410201399912e-03
5.516146513274799816e-03,1.891526785414361089e-01,-1.002433180622260972e-01,-1.148864075387043382e+00,-4.553655757129199816e-03
-1.311851579038894489e+00,-7.579351950414087158e-01,2.641293198595858205e-01,-5.330309094971504846e-01,1.229950166246706056e-01
-2.675289026833400051e-03,-3.351307798014753758e-01,-3.683145037119500004e-02,-5.324521511191694367e-01,-7.000240515954800173e-03
-3.149485583418200080e-03,-5.790355463048435514e-01,5.539653852890739916e-02,-9.264416440888739723e-02,-4.112201557183199976e-03
1.703203026590719912e-02,-5.766452981247093268e-01,1.118077267181127044e-01,-6.589717818484570611e-01,-2.647506259522099982e-03
-2.602871955328600172e-03,7.267320753785270204e-01,-1.238157204052254962e-01,-2.537345386958339902e-02,-4.937861897157699680e-03
-3.274732781440900086e-03,-1.550898520992443963e+00,1.739128568521753071e-01,-9.324621523170205650e-01,-3.683263800079999853e-04
-2.620029477510700099e-03,6.644831566331791395e-01,9.951607558153399702e-02,-3.823209332150502848e-01,-3.647135350896199817e-03
-2.494211665565999967e-03,-6.400396664195189267e-01,1.476098702505959093e-01,-2.510059373460605814e-01,6.156232283300999827e-04
-2.291995317190200117e-03,1.218045178121450967e+00,4.148355217028230207e-02,5.825917762949667233e-01,-3.949185926395800371e-03
-2.569030500577300022e-03,1.648811696673283755e+00,-8.817078013552050175e-02,2.411054103195732434e+00,-4.949629397348800225e-03
-2.815180912807799859e-03,-1.061079699977850899e+00,2.372778929250260113e-02,-4.190058121467727936e-01,-4.836612308789499728e-03
-2.657774361550899796e-03,4.414169546540750999e-01,-2.246954431670853125e-01,2.008322081256699754e+00,-4.384598822236999809e-03
-2.734474722486099785e-03,-5.572123102756929708e-02,1.500119984595270906e-01,-2.063143359219591910e-01,-2.720465856639600003e-03
-9.265450752636999760e-04,9.604431539510104310e-01,5.923400838835640031e-02,-1.110217052277278960e+00,-4.464334862909299928e-03
-2.463621695706200154e-03,8.976402745275068318e-01,4.376931981688050172e-02,6.087761383783838465e-01,-3.974896477366499960e-03
-2.689630242861799827e-03,-1.046773912469944223e+00,-4.398684627419829907e-02,-6.378564396696834171e-01,-3.077060925993409940e-02
-2.803042035879299912e-03,6.651011287128246741e-01,2.464097905731839899e-01,-2.099570398388233006e-01,-2.466367562054799963e-03
3.092264238822100067e-03,-9.390453262419091729e-01,-2.695169824309935902e-01,-6.954694468542017560e-01,-1.955598147505130044e-02
-2.654245416615299939e-03,-1.292686919058539496e+00,5.309707535152519836e-02,-1.005914239274315891e+00,-4.982776337337200233e-03
-2.934566767399400099e-03,1.650186163951025353e+00,-9.160305631186850539e-02,1.061289053064295107e+00,-6.526903964517200181e-03
-2.620950211325699924e-03,-1.544596335799333531e+00,-8.217574223250219412e-02,-9.417044856227243521e-01,-1.302460199624060067e-02
-2.720619061534900081e-03,2.023404736046070962e+00,3.349904990537574956e-01,-5.859040763095161308e-01,6.266910153704000151e-04
-2.202158957293099892e-03,1.256832525536394352e+00,-8.124685962288600780e-03,3.896917551742375974e-01,-4.095120482660499946e-03
-2.826513421483200020e-03,9.574753860949107853e-01,7.479560723865709415e-02,-9.504024065997803694e-01,-3.682952529484799942e-03
-2.075758565962100132e-03,5.658590824554623477e-01,-2.806426956740356027e-01,1.392121126516367546e+00,-4.621587334095900168e-03
-3.978120005061799858e-03,-4.232526866662432163e-01,2.401126863537217937e-01,-8.306672502819970050e-02,-1.897742139166999978e-03
2.964594242353099911e-03,3.864059001933816129e-01,-4.903390238384933153e-01,-1.540380798710052179e+00,-9.595854316770999204e-03
-2.614382619364199849e-03,-1.618702268586923010e+00,-7.329030648286583016e-01,-1.559808489759801242e+00,-4.264081841320600287e-03
-3.097860673966600000e-03,4.748768986711250917e-01,4.860814360378930277e-02,-2.527882823761251063e-01,-4.665706106482900122e-03
-2.648540144458900146e-03,2.654283768994454840e-01,6.572798568662950591e-02,-3.169536375305044840e-01,-3.969519001212100211e-03
-8.500363227877300726e-03,-1.547203647570861929e+00,1.381113863100391914e-01,-8.524031130715159499e-01,-1.417827671698499966e-03
-2.686604194256000163e-03,1.144912354285406997e-01,1.669012453163531973e-01,3.306677575526533741e-01,-3.044351047689900034e-03
9.703070602193799438e-03,5.660768155111299826e-01,1.602314540973739931e-02,-1.239988208580718787e+00,-5.405931637406699575e-03
2.757343953738900129e-03,-3.294937598288795733e-01,1.375299330576287005e-01,-2.934726510249214271e-01,1.740040047953775038e-01
-3.452341892157399870e-03,1.317183667558768034e+00,1.231818848420574986e-01,-3.280261893567357756e-01,-3.752704294335900206e-03
2.119940196850799829e-03,9.150505903846259947e-01,-8.235172284386099717e-02,-8.960836955082500735e-03,-5.769039552715399602e-03
-2.434063530385399861e-03,9.904193009810722259e-01,-1.342168332847839922e-02,7.501706794224737296e-01,-4.258665156862699933e-03
-1.549038896117370112e-01,4.105649292471149070e-01,3.221325568421573027e-01,-6.752036225517829560e-02,-9.888353522013999634e-04
-3.407445388774799945e-03,6.716479802383272801e-01,-1.002098444343040989e-01,-7.209577414964515318e-01,-4.412303309545399961e-03
2.675909306963999978e-04,-3.560259433591730915e-01,1.056503468796860939e-01,9.716415013287386104e-01,-2.582457290521800002e-03
-2.766798817621399838e-03,-7.367462834146369932e-01,6.218621251406340061e-02,-5.016165357180211171e-01,-4.015124286623599978e-03
2.047944530171669913e-02,1.298867590895021573e+00,1.226602636687458003e-01,-6.203322118538989738e-01,-3.644302838309499814e-03
-4.907246986420499626e-03,-9.191460668420859959e-01,1.765137991237153980e-01,-7.002222457839248904e-01,-2.345699529019799889e-03
1.640801383230900030e-03,-1.174396118836635999e-01,5.596351459486850061e-02,5.338919053930590158e-02,-4.236489081098199737e-03
-3.655433973797200028e-03,1.419981010424770929e-01,2.638271638172635103e-01,3.111718092335942765e-01,-2.673818852290699936e-03
-3.160557973302200157e-03,1.320631222789013126e+00,-9.417805995248730577e-02,6.355621277678996650e-01,-2.578207866031639872e-02
-2.442937682375800022e-03,-1.868802356676972698e+00,-8.242169425051675269e-01,-1.577424943607361518e+00,-8.513433149906100492e-03
-2.702419416768599841e-03,-1.394202560939037827e+00,1.555245397144247865e-01,-8.070645228055294274e-01,-3.350815704370699831e-03
-1.959876499105999911e-02,7.370610990702715082e-01,2.478642428165120926e-01,7.754862063320367982e-01,-2.296931173218500193e-03
-2.881476522090000141e-03,1.194416405014024241e+00,2.015008702527190942e-01,9.310598445194208095e-01,-2.783146909352900069e-03
-5.109047999409099816e-02,-6.964261718639108700e-01,6.902956997908610282e-02,-7.557021326478670087e-01,-3.923552931610199863e-03
-2.786871317685300168e-03,1.768803856041984979e+00,4.103712820827359886e-02,1.870253822298177937e+00,-4.144465862116900393e-03
-3.188416695853099874e-03,1.359800392506709921e+00,1.891274518166990992e-01,5.333545763777720189e-02,-2.484605707272700015e-03
-2.788770184862000151e-03,-4.350539237917535051e-01,1.152776927141783980e-01,-2.133459762931199100e-01,-2.685267154832899836e-03
-1.690220018766170132e-02,-6.326257863251590896e-01,1.424100786593980039e-01,-8.273062313866188511e-01,-2.744388115056400120e-03
-1.341278599988000094e-04,-7.095090543897890345e-02,1.127993233336118950e-01,-7.460962936908213106e-01,-3.031140953028200070e-03
-5.393053511724700023e-03,-4.960417247699004939e-01,2.027592583447787034e-01,-3.905892270832144741e-01,-2.096706650422499978e-03
-5.208126392345600007e-03,-1.173592983129709971e-02,4.214079691174824061e-01,4.650176395257304973e-01,-2.328292948259300110e-03
-2.805755941935500139e-03,-6.181368538575936489e-01,1.888820163599788937e-01,8.494581670498480008e-02,-9.609769144502999837e-04
-2.561374337486000026e-03,2.512798497636116180e-01,5.006612574043910191e-02,-7.385771714309216085e-01,-4.009268707115499694e-03
-2.853184268220300066e-03,-8.445320811811083406e-01,2.806764657803498264e-01,1.010150631247679932e-02,-1.900396315698000020e-03
5.051825800134000094e-03,-6.470052165303312730e-01,6.902956997908610282e-02,-8.076243661425086540e-01,-3.923552931610199863e-03
-2.898167477866699874e-03,3.950935255396281764e-01,1.161152442338547058e-01,1.161111663756219103e+00,-3.642682201187200097e-03
8.280133252705559888e-02,1.256814516142221949e+00,2.162057055876925038e-01,-2.229703699137008943e-01,-2.517789635075999913e-03
-1.755509835388640097e-02,-7.999351909342339306e-02,2.801910177936450808e-01,-3.546132119982760011e-01,-2.923713043700199802e-03
